-7.084374999999999, 0.6301075268817202
-6.012499999999999, 0.7197132616487454
-5.071874999999999, 0.7412186379928314
-4.021875, 0.7878136200716844
-3.0374999999999988, 0.48315412186379914
-1.9874999999999998, 0.5620071684587811
-1.0250000000000004, 0.20358422939068088
-0.018749999999998934, 1.2430107526881717
1.0093750000000004, 0.8774193548387095
1.9937500000000004, 0.9204301075268816
3, 0.6444444444444442
4.00625, 0.5225806451612902
5.034374999999999, 0.5225806451612902
6.018749999999999, 0.5189964157706093
7.046875, 0.47240143369175613
